geo_key,latitude,longitude
"Sector 150,Noida, Indore, Madhya Pradesh, India",,
"Kandivali East,Mumbai, Indore, Madhya Pradesh, India",,
"Sumthana,Nagpur, Indore, Madhya Pradesh, India",,
"Sector 89,Gurgaon, Indore, Madhya Pradesh, India",,
"Sector 53,Gurgaon, Indore, Madhya Pradesh, India",,
"Manjari Khurd,Pune, Indore, Madhya Pradesh, India",,
"Kolshet Road,Thane, Indore, Madhya Pradesh, India",,
"Sector 146,Noida, Indore, Madhya Pradesh, India",,
"Sanpada,Navi Mumbai, Indore, Madhya Pradesh, India",,
"Sector 44,Noida, Indore, Madhya Pradesh, India",,
"Sector 49,Gurgaon, Indore, Madhya Pradesh, India",,
"Worli,Mumbai, Indore, Madhya Pradesh, India",,
"Barrackpore Trunk Road,Kolkata, Indore, Madhya Pradesh, India",,
"Mamurdi,Pune, Indore, Madhya Pradesh, India",,
"Besa,Nagpur, Indore, Madhya Pradesh, India",,
"Kharadi,Pune, Indore, Madhya Pradesh, India",,
"Budigere Cross,Bangalore, Indore, Madhya Pradesh, India",,
"Okhla,New Delhi, Indore, Madhya Pradesh, India",,
"Kokapet,Hyderabad, Indore, Madhya Pradesh, India",,
"Matunga,Mumbai, Indore, Madhya Pradesh, India",,
"Hoskote,Bangalore, Indore, Madhya Pradesh, India",,
"Kharghar,Navi Mumbai, Indore, Madhya Pradesh, India",,
"Hinjewadi Phase 3,Pune, Indore, Madhya Pradesh, India",,
"Thanisandra Main Road,Bangalore, Indore, Madhya Pradesh, India",,
"Sector 12,Greater Noida, Indore, Madhya Pradesh, India",,
"Mahalunge,Pune, Indore, Madhya Pradesh, India",,
"Doddaballapur,Bangalore, Indore, Madhya Pradesh, India",,
"Sector 27,Greater Noida, Indore, Madhya Pradesh, India",,
"Sector 88A,Gurgaon, Indore, Madhya Pradesh, India",,
"Vashi,Navi Mumbai, Indore, Madhya Pradesh, India",,
"Indira Nagar,Bangalore, Indore, Madhya Pradesh, India",,
"Yeswanthpur,Bangalore, Indore, Madhya Pradesh, India",,
"Whitefield,Bangalore, Indore, Madhya Pradesh, India",,
"Kanakapura Road,Bangalore, Indore, Madhya Pradesh, India",,
"Connaught Place,New Delhi, Indore, Madhya Pradesh, India",,
"Panvel,Navi Mumbai, Indore, Madhya Pradesh, India",,
"Chembur,Mumbai, Indore, Madhya Pradesh, India",,
"Sector 43,Noida, Indore, Madhya Pradesh, India",,
"Badlapur,Thane, Indore, Madhya Pradesh, India",,
"Manjri,Pune, Indore, Madhya Pradesh, India",,
"Jagatpur,Ahmedabad, Indore, Madhya Pradesh, India",,
"Kalyan West,Thane, Indore, Madhya Pradesh, India",,
"New International Airport Road,Bangalore, Indore, Madhya Pradesh, India",,
"Indira Nagar,Nashik, Indore, Madhya Pradesh, India",,
"Thanisandra,Bangalore, Indore, Madhya Pradesh, India",,
"Chandivali,Mumbai, Indore, Madhya Pradesh, India",,
"Hoodi,Bangalore, Indore, Madhya Pradesh, India",,
"Pari Chowk,Greater Noida, Indore, Madhya Pradesh, India",,
"Bagaluru,Bangalore, Indore, Madhya Pradesh, India",,
"Navandhe,Raigad, Indore, Madhya Pradesh, India",,
"Sector 79,Gurgaon, Indore, Madhya Pradesh, India",,
"Hinganewadi,Pune, Indore, Madhya Pradesh, India",,
"Kamshet,Pune, Indore, Madhya Pradesh, India",,
"Khalapur,Raigad, Indore, Madhya Pradesh, India",,
"Manor,Palghar, Indore, Madhya Pradesh, India",,
"Kalyan,Thane, Indore, Madhya Pradesh, India",,
"Mulund,Mumbai, Indore, Madhya Pradesh, India",,
"Sector 27,Noida, Indore, Madhya Pradesh, India",,
"Ganesh peth,Nagpur, Indore, Madhya Pradesh, India",,
"Cumballa Hill,Mumbai, Indore, Madhya Pradesh, India",,
"Dwarka Expressway,Gurgaon, Indore, Madhya Pradesh, India",,
"Vikhroli East,Mumbai, Indore, Madhya Pradesh, India",,
"Sarjapur,Bangalore, Indore, Madhya Pradesh, India",,
"Sector 85,Gurgaon, Indore, Madhya Pradesh, India",,
"Padur,Chennai, Indore, Madhya Pradesh, India",,
"Keshav Nagar,Pune, Indore, Madhya Pradesh, India",,
"Bhayandarpada,Thane, Indore, Madhya Pradesh, India",,
"Sector 83,Faridabad, Indore, Madhya Pradesh, India",,
"SG Highway,Ahmedabad, Indore, Madhya Pradesh, India",,
"Electronic City,Bangalore, Indore, Madhya Pradesh, India",,
"Chembarambakkam,Chennai, Indore, Madhya Pradesh, India",,
"Salt Lake City,Kolkata, Indore, Madhya Pradesh, India",,
"Ghodbunder Road,Thane, Indore, Madhya Pradesh, India",,
"Sector 34,Sonipat, Indore, Madhya Pradesh, India",,
"Sector 3,Gurgaon, Indore, Madhya Pradesh, India",,
"Sector 80,Gurgaon, Indore, Madhya Pradesh, India",,
"Chandkheda,Ahmedabad, Indore, Madhya Pradesh, India",,
"Tumkur Road,Bangalore, Indore, Madhya Pradesh, India",,
"Old Panvel,Navi Mumbai, Indore, Madhya Pradesh, India",,
"NH 24,Ghaziabad, Indore, Madhya Pradesh, India",,
"Koregaon Park,Pune, Indore, Madhya Pradesh, India",,
"Byculla,Mumbai, Indore, Madhya Pradesh, India",,
"Santacruz West,Mumbai, Indore, Madhya Pradesh, India",,
"Bund Garden Road,Pune, Indore, Madhya Pradesh, India",,
"Phase I Industrial Area,Chandigarh, Indore, Madhya Pradesh, India",,
"Bandra,Mumbai, Indore, Madhya Pradesh, India",,
"Pokhran Road,Thane, Indore, Madhya Pradesh, India",,
"Manpada Thane West,Thane, Indore, Madhya Pradesh, India",,
"Dombivli East,Thane, Indore, Madhya Pradesh, India",,
"Noida Extension,Greater Noida, Indore, Madhya Pradesh, India",,
"Airport road,Mangalore, Indore, Madhya Pradesh, India",,
"Cuffe Parade,Mumbai, Indore, Madhya Pradesh, India",,
"Shivajinagar,Pune, Indore, Madhya Pradesh, India",,
"Sion,Mumbai, Indore, Madhya Pradesh, India",,
"Dwarka Sector 19B,New Delhi, Indore, Madhya Pradesh, India",,
"Gomti Nagar Extension Bypass Road,Lucknow, Indore, Madhya Pradesh, India",,
"Mullanpur Garibdass,Mohali, Indore, Madhya Pradesh, India",,
"Gomtinagar Extension,Lucknow, Indore, Madhya Pradesh, India",,
"Balya Kheda,Indore, Indore, Madhya Pradesh, India",,
"Sultanpur Road,Lucknow, Indore, Madhya Pradesh, India",,
"Pakhowal Road,Ludhiana, Indore, Madhya Pradesh, India",,
"Alpha 2,Greater Noida, Indore, Madhya Pradesh, India",,
"Omex City,Lucknow, Indore, Madhya Pradesh, India",,
"Naini,Allahabad, Indore, Madhya Pradesh, India",,
"Amar Shaheed Path,Lucknow, Indore, Madhya Pradesh, India",,
"Mayakhedi,Indore, Indore, Madhya Pradesh, India",,
"Sector 79,Faridabad, Indore, Madhya Pradesh, India",,
"Sector 15,Bahadurgarh, Indore, Madhya Pradesh, India",,
"Chaitanya Vihar,Vrindavan, Indore, Madhya Pradesh, India",,
"Kharar,Mohali, Indore, Madhya Pradesh, India",,
"Kharar Road,Mohali, Indore, Madhya Pradesh, India",,
"Chhatikara Road,Vrindavan, Indore, Madhya Pradesh, India",,
"Indra Chowk,Rudrapur, Indore, Madhya Pradesh, India",,
"Sarojani Nagar,Lucknow, Indore, Madhya Pradesh, India",,
"Sarojini Nagar,Lucknow, Indore, Madhya Pradesh, India",,
"Madhya Marg,Chandigarh, Indore, Madhya Pradesh, India",,
"Sector 86,Faridabad, Indore, Madhya Pradesh, India",,
"Chandni Chowk,New Delhi, Indore, Madhya Pradesh, India",,
"Ajmer Road,Jaipur, Indore, Madhya Pradesh, India",,
"Sector 93B,Noida, Indore, Madhya Pradesh, India",,
"Sohna Road,Gurgaon, Indore, Madhya Pradesh, India",,
"Sector 98,Faridabad, Indore, Madhya Pradesh, India",,
"Omega 2,Greater Noida, Indore, Madhya Pradesh, India",,
"Omaxe,Bhiwadi, Indore, Madhya Pradesh, India",,
"Sidcul,Rudrapur, Indore, Madhya Pradesh, India",,
"Alwar Bypass Road,Bhiwadi, Indore, Madhya Pradesh, India",,
"Sector 14,Bahadurgarh, Indore, Madhya Pradesh, India",,
"Jhajjar Road,Rohtak, Indore, Madhya Pradesh, India",,
"Civil Lines,Ludhiana, Indore, Madhya Pradesh, India",,
"Omaxe City 1,Indore, Indore, Madhya Pradesh, India",,
"Beta 2,Greater Noida, Indore, Madhya Pradesh, India",,
"Sector MU,Greater Noida, Indore, Madhya Pradesh, India",,
"Sector 78,Faridabad, Indore, Madhya Pradesh, India",,
"Sector 92,Noida, Indore, Madhya Pradesh, India",,
"Haldwani Road,Rudrapur, Indore, Madhya Pradesh, India",,
"Surajkund,Faridabad, Indore, Madhya Pradesh, India",,
"Omaxe City,Palwal, Indore, Madhya Pradesh, India",,
"Sector 56,Gurgaon, Indore, Madhya Pradesh, India",,
"Sector 73,Mohali, Indore, Madhya Pradesh, India",,
"Baropiwala,Baddi, Indore, Madhya Pradesh, India",,
"Pantnagar,Rudrapur, Indore, Madhya Pradesh, India",,
"Bhambori,Jaipur, Indore, Madhya Pradesh, India",,
"Khanbhag,Sangli, Indore, Madhya Pradesh, India",,
"Dwarka,New Delhi, Indore, Madhya Pradesh, India",,
"Netaji Subhash Place,New Delhi, Indore, Madhya Pradesh, India",,
"Jasola,New Delhi, Indore, Madhya Pradesh, India",,
"Indirapuram,Ghaziabad, Indore, Madhya Pradesh, India",,
"NH 2,Agra, Indore, Madhya Pradesh, India",22.8172241,75.6373342
"Sushant Lok 2,Gurgaon, Indore, Madhya Pradesh, India",,
"Sohna,Gurgaon, Indore, Madhya Pradesh, India",,
"Kaushambi,Ghaziabad, Indore, Madhya Pradesh, India",,
"Sector 112,Noida, Indore, Madhya Pradesh, India",,
"Noida Greater Noida Expressway,Noida, Indore, Madhya Pradesh, India",,
"Sector 42,Faridabad, Indore, Madhya Pradesh, India",,
"Ansal Golf Links 1,Greater Noida, Indore, Madhya Pradesh, India",,
"NH-75,Gwalior, Ujjain, Madhya Pradesh, India",,
"NH-3,Gwalior, Ujjain, Madhya Pradesh, India",,
"AB Road,Indore, Ujjain, Madhya Pradesh, India",23.0587001,75.5277692
"Sri Mahakaleshwara Swamy Temple,Ujjain, Ujjain, Madhya Pradesh, India",,
"Gandhi Nagar,Bhopal, Ujjain, Madhya Pradesh, India",,
"Super Corridor,Indore, Ujjain, Madhya Pradesh, India",,
"Hoshangabad Road,Bhopal, Ujjain, Madhya Pradesh, India",,
"Sector 11 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"DLF Phase 2,Gurgaon, Mumbai, Maharashtra, India",,
"Sushant Lok,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 18 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Behala,Kolkata, Mumbai, Maharashtra, India",,
"Sector 23 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 10 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Palam Vihar,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 22 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Maharani Bagh,New Delhi, Mumbai, Maharashtra, India",,
"Sector 3 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 52,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 23,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 1,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 2,Faridabad, Mumbai, Maharashtra, India",,
"Sector 27,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 4 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 7,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 49,Faridabad, Mumbai, Maharashtra, India",,
"Mazgaon,Mumbai, Mumbai, Maharashtra, India",18.9697337,72.8406201
"Lajpat Nagar,New Delhi, Mumbai, Maharashtra, India",,
"Pitampura,New Delhi, Mumbai, Maharashtra, India",,
"Sus,Pune, Mumbai, Maharashtra, India",,
"Kurar Village,Mumbai, Mumbai, Maharashtra, India",,
"Sector 65,Faridabad, Mumbai, Maharashtra, India",,
"Civil Lines,Allahabad, Mumbai, Maharashtra, India",,
"Vikhroli East,Mumbai, Mumbai, Maharashtra, India",19.1172592,72.9355194
"Sector 62,Faridabad, Mumbai, Maharashtra, India",,
"Karol Bagh,New Delhi, Mumbai, Maharashtra, India",,
"Palam,New Delhi, Mumbai, Maharashtra, India",,
"Khandsa,Gurgaon, Mumbai, Maharashtra, India",,
"Dhayari Phata Road,Pune, Mumbai, Maharashtra, India",,
"Manesar,Gurgaon, Mumbai, Maharashtra, India",,
"Najafgarh,New Delhi, Mumbai, Maharashtra, India",,
"Bakhtawarpur,New Delhi, Mumbai, Maharashtra, India",,
"Sector 28 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 13 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Kasba Peth,Pune, Mumbai, Maharashtra, India",,
"Kalbadevi,Mumbai, Mumbai, Maharashtra, India",18.9492575,72.8279382
"Sector 64,Faridabad, Mumbai, Maharashtra, India",,
"Sector 51,Gurgaon, Mumbai, Maharashtra, India",,
"Jogeshwari West,Mumbai, Mumbai, Maharashtra, India",19.136394,72.8373817
"Hingne Khurd,Pune, Mumbai, Maharashtra, India",,
"Padmavati Nagar,Pune, Mumbai, Maharashtra, India",,
"Sector 2 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 12 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 9 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 6 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"East Of Kailash,New Delhi, Mumbai, Maharashtra, India",,
"Sector 14 Rohini,New Delhi, Mumbai, Maharashtra, India",,
"Sector 13 Rohini,New Delhi, Mumbai, Maharashtra, India",,
"Sector 5 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 19 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"Sector 9 Rohini,New Delhi, Mumbai, Maharashtra, India",,
"Sector 7 Dwarka,New Delhi, Mumbai, Maharashtra, India",,
"IP Extension,New Delhi, Mumbai, Maharashtra, India",,
"Kalkaji,New Delhi, Mumbai, Maharashtra, India",,
"Sector 56,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 15,Gurgaon, Mumbai, Maharashtra, India",,
"Vasundhara Enclave,New Delhi, Mumbai, Maharashtra, India",,
"Sector 21,Noida, Mumbai, Maharashtra, India",,
"Kopar Khairane,Navi Mumbai, Mumbai, Maharashtra, India",19.1056227,72.9988648
"Sector 62,Noida, Mumbai, Maharashtra, India",,
"Sector 46,Faridabad, Mumbai, Maharashtra, India",,
"Lokhandwala Township Kandivali East,Mumbai, Mumbai, Maharashtra, India",,
"Chi 2,Greater Noida, Mumbai, Maharashtra, India",,
"EM Bypass,Kolkata, Mumbai, Maharashtra, India",,
"Oshiwara,Mumbai, Mumbai, Maharashtra, India",19.1502437,72.8342294
"Shalimar bagh,New Delhi, Mumbai, Maharashtra, India",,
"Sushant Lok 2,Gurgaon, Mumbai, Maharashtra, India",,
"Seawoods,Navi Mumbai, Mumbai, Maharashtra, India",19.0218192,73.0191588
"Shivaji Nagar,Gurgaon, Mumbai, Maharashtra, India",,
"Hosa Road,Bangalore, Mumbai, Maharashtra, India",,
"Thanisandra Main Road,Bangalore, Mumbai, Maharashtra, India",,
"Kole,Thane, Mumbai, Maharashtra, India",,
"Mumbai Pune Expressway,Pune, Mumbai, Maharashtra, India",,
"Jogeshwari,Mumbai, Mumbai, Maharashtra, India",19.1348994,72.8488199
"Thanisandra,Bangalore, Mumbai, Maharashtra, India",,
"Wadala,Mumbai, Mumbai, Maharashtra, India",19.0269192,72.8759337
"Bund Garden,Pune, Mumbai, Maharashtra, India",,
"Kharadi,Pune, Mumbai, Maharashtra, India",,
"Mohammed Wadi,Pune, Mumbai, Maharashtra, India",,
"Walkeshwar,Mumbai, Mumbai, Maharashtra, India",18.9524203,72.8038935
"Sarjapur Road,Bangalore, Mumbai, Maharashtra, India",,
"Wadala West,Mumbai, Mumbai, Maharashtra, India",,
"Altamount Road,Mumbai, Mumbai, Maharashtra, India",18.9662078,72.8090548
"Ravet,Pune, Mumbai, Maharashtra, India",,
"Naigaon East,Mumbai, Mumbai, Maharashtra, India",19.0138034,72.8463224
"Palava City,Thane, Mumbai, Maharashtra, India",,
"Lower Parel,Mumbai, Mumbai, Maharashtra, India",18.99568,72.8302756
"Khanna,Kolkata, Mumbai, Maharashtra, India",,
"Kalyan Shilphata Road,Thane, Mumbai, Maharashtra, India",,
"Madhyamgram,Kolkata, Mumbai, Maharashtra, India",,
"Cuffe Parade,Mumbai, Mumbai, Maharashtra, India",18.9129204,72.8201377
"Khoni Pagadyacha Pada,Thane, Mumbai, Maharashtra, India",,
"Mankoli,Bhiwandi, Mumbai, Maharashtra, India",19.2414477,73.0418621
"Vikhroli,Mumbai, Mumbai, Maharashtra, India",19.1114795,72.928021
"Kukatpally Housing Board Colony,Hyderabad, Mumbai, Maharashtra, India",,
"Wadala East,Mumbai, Mumbai, Maharashtra, India",19.0158783,72.8550732
"Hitech City,Hyderabad, Mumbai, Maharashtra, India",,
"Madhapur,Hyderabad, Mumbai, Maharashtra, India",,
"Ultadanga,Kolkata, Mumbai, Maharashtra, India",,
"Kalachowki,Mumbai, Mumbai, Maharashtra, India",18.9897271,72.8428846
"Shyam Bazar,Kolkata, Mumbai, Maharashtra, India",,
"Ameerpet,Hyderabad, Mumbai, Maharashtra, India",,
"Gahunje,Pune, Mumbai, Maharashtra, India",18.6666476,73.7117573
"Sector 31,Gurgaon, Mumbai, Maharashtra, India",,
"Dapoli,Ratnagiri, Mumbai, Maharashtra, India",,
"Mira Bhayandar Road,Mumbai, Mumbai, Maharashtra, India",19.2813147,72.8747815
"Bhayandarpada,Thane, Mumbai, Maharashtra, India",,
"Kukatpally,Hyderabad, Mumbai, Maharashtra, India",,
"Pimpri,Pune, Mumbai, Maharashtra, India",18.6149624,73.8162152
"Devanahalli,Bangalore, Mumbai, Maharashtra, India",,
"Sector 106,Gurgaon, Mumbai, Maharashtra, India",,
"Hinjewadi Phase 1,Pune, Mumbai, Maharashtra, India",,
"Sector 33 Sohna,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 103,Gurgaon, Mumbai, Maharashtra, India",,
"Joka,Kolkata, Mumbai, Maharashtra, India",,
"Mundhwa,Pune, Mumbai, Maharashtra, India",,
"Kavesar,Thane, Mumbai, Maharashtra, India",,
"Sector 150,Noida, Mumbai, Maharashtra, India",,
"Sumthana,Nagpur, Mumbai, Maharashtra, India",,
"Sector 89,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 53,Gurgaon, Mumbai, Maharashtra, India",,
"Manjari Khurd,Pune, Mumbai, Maharashtra, India",,
"Sector 146,Noida, Mumbai, Maharashtra, India",,
"Sanpada,Navi Mumbai, Mumbai, Maharashtra, India",19.0659774,73.0095329
"Sector 44,Noida, Mumbai, Maharashtra, India",,
"Sector 49,Gurgaon, Mumbai, Maharashtra, India",,
"Barrackpore Trunk Road,Kolkata, Mumbai, Maharashtra, India",,
"Mamurdi,Pune, Mumbai, Maharashtra, India",18.6649092,73.7127281
"Ujjain Indore Road,Indore, Mumbai, Maharashtra, India",,
"Besa,Nagpur, Mumbai, Maharashtra, India",,
"Budigere Cross,Bangalore, Mumbai, Maharashtra, India",,
"Okhla,New Delhi, Mumbai, Maharashtra, India",,
"Kokapet,Hyderabad, Mumbai, Maharashtra, India",,
"Hoskote,Bangalore, Mumbai, Maharashtra, India",,
"Hinjewadi Phase 3,Pune, Mumbai, Maharashtra, India",,
"Sector 12,Greater Noida, Mumbai, Maharashtra, India",,
"Mahalunge,Pune, Mumbai, Maharashtra, India",,
"Doddaballapur,Bangalore, Mumbai, Maharashtra, India",,
"Sector 27,Greater Noida, Mumbai, Maharashtra, India",,
"Manglia,Indore, Mumbai, Maharashtra, India",,
"Sector 88A,Gurgaon, Mumbai, Maharashtra, India",,
"Indira Nagar,Bangalore, Mumbai, Maharashtra, India",,
"Yeswanthpur,Bangalore, Mumbai, Maharashtra, India",,
"Sector 43,Gurgaon, Mumbai, Maharashtra, India",,
"Whitefield,Bangalore, Mumbai, Maharashtra, India",,
"Kanakapura Road,Bangalore, Mumbai, Maharashtra, India",,
"Connaught Place,New Delhi, Mumbai, Maharashtra, India",,
"Sector 43,Noida, Mumbai, Maharashtra, India",,
"Badlapur,Thane, Mumbai, Maharashtra, India",,
"Okhla Phase 1,New Delhi, Mumbai, Maharashtra, India",,
"Jagatpur,Ahmedabad, Mumbai, Maharashtra, India",,
"New International Airport Road,Bangalore, Mumbai, Maharashtra, India",,
"Indira Nagar,Nashik, Mumbai, Maharashtra, India",19.977856,73.778351
"Hoodi,Bangalore, Mumbai, Maharashtra, India",,
"Pari Chowk,Greater Noida, Mumbai, Maharashtra, India",,
"Bagaluru,Bangalore, Mumbai, Maharashtra, India",,
"Navandhe,Raigad, Mumbai, Maharashtra, India",,
"Sector 104,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 79,Gurgaon, Mumbai, Maharashtra, India",,
"Hinganewadi,Pune, Mumbai, Maharashtra, India",,
"Kamshet,Pune, Mumbai, Maharashtra, India",,
"Khalapur,Raigad, Mumbai, Maharashtra, India",18.7996882,73.2860473
"Manor,Palghar, Mumbai, Maharashtra, India",,
"Sector 27,Noida, Mumbai, Maharashtra, India",,
"Ganesh peth,Nagpur, Mumbai, Maharashtra, India",,
"Cumballa Hill,Mumbai, Mumbai, Maharashtra, India",18.968623,72.8068368
"Dwarka Expressway,Gurgaon, Mumbai, Maharashtra, India",,
"Sarjapur,Bangalore, Mumbai, Maharashtra, India",,
"Sector 85,Gurgaon, Mumbai, Maharashtra, India",,
"Padur,Chennai, Mumbai, Maharashtra, India",,
"Keshav Nagar,Pune, Mumbai, Maharashtra, India",,
"Undri,Pune, Mumbai, Maharashtra, India",,
"Hebbal,Bangalore, Mumbai, Maharashtra, India",,
"Sector 83,Faridabad, Mumbai, Maharashtra, India",,
"SG Highway,Ahmedabad, Mumbai, Maharashtra, India",,
"Yelahanka,Bangalore, Mumbai, Maharashtra, India",,
"Electronic City,Bangalore, Mumbai, Maharashtra, India",,
"Chembarambakkam,Chennai, Mumbai, Maharashtra, India",,
"Salt Lake City,Kolkata, Mumbai, Maharashtra, India",,
"Sector 34,Sonipat, Mumbai, Maharashtra, India",,
"Sector 3,Gurgaon, Mumbai, Maharashtra, India",,
"Sector 80,Gurgaon, Mumbai, Maharashtra, India",,
"Chandkheda,Ahmedabad, Mumbai, Maharashtra, India",,
"Tumkur Road,Bangalore, Mumbai, Maharashtra, India",,
"Old Panvel,Navi Mumbai, Mumbai, Maharashtra, India",,
"NH 24,Ghaziabad, Mumbai, Maharashtra, India",,
"Bund Garden Road,Pune, Mumbai, Maharashtra, India",,
"Phase I Industrial Area,Chandigarh, Mumbai, Maharashtra, India",,
"Pokhran Road,Thane, Mumbai, Maharashtra, India",,
"Noida Extension,Greater Noida, Mumbai, Maharashtra, India",,
"Airport road,Mangalore, Mumbai, Maharashtra, India",,
"Juinagar,Navi Mumbai, Mumbai, Maharashtra, India",19.0559456,73.0182495
"Carmona,Goa, Mumbai, Maharashtra, India",,
"Madh,Mumbai, Mumbai, Maharashtra, India",19.1375285,72.7918857
"Kulai,Mangalore, Mumbai, Maharashtra, India",,
"Frazer Town,Bangalore, Mumbai, Maharashtra, India",,
"Sector-37,Chandigarh, Mumbai, Maharashtra, India",,
"Colaba,Mumbai, Mumbai, Maharashtra, India",18.915091,72.8259691
"Haji Ali,Mumbai, Mumbai, Maharashtra, India",18.9776392,72.8090351
"Wadala,Mumbai, Pune, Maharashtra, India",,
"Sarjapur Road,Bangalore, Pune, Maharashtra, India",,
"Mahalakshmi,Mumbai, Pune, Maharashtra, India",,
"Devanahalli,Bangalore, Pune, Maharashtra, India",,
"Sector 106,Gurgaon, Pune, Maharashtra, India",,
"Vikhroli,Mumbai, Pune, Maharashtra, India",,
"Sector 33 Sohna,Gurgaon, Pune, Maharashtra, India",,
"Sector 103,Gurgaon, Pune, Maharashtra, India",,
"Joka,Kolkata, Pune, Maharashtra, India",,
"Bhandup West,Mumbai, Pune, Maharashtra, India",,
"Kavesar,Thane, Pune, Maharashtra, India",,
"Sector 150,Noida, Pune, Maharashtra, India",,
"Kandivali East,Mumbai, Pune, Maharashtra, India",,
"Sumthana,Nagpur, Pune, Maharashtra, India",,
"Sector 89,Gurgaon, Pune, Maharashtra, India",,
"Sector 53,Gurgaon, Pune, Maharashtra, India",,
"Kolshet Road,Thane, Pune, Maharashtra, India",,
"Sector 146,Noida, Pune, Maharashtra, India",,
"Sanpada,Navi Mumbai, Pune, Maharashtra, India",,
"Sector 44,Noida, Pune, Maharashtra, India",,
"Sector 49,Gurgaon, Pune, Maharashtra, India",,
"Worli,Mumbai, Pune, Maharashtra, India",,
"Barrackpore Trunk Road,Kolkata, Pune, Maharashtra, India",,
"Mamurdi,Pune, Pune, Maharashtra, India",18.6852443,73.722612
"Ujjain Indore Road,Indore, Pune, Maharashtra, India",,
"Besa,Nagpur, Pune, Maharashtra, India",,
"Budigere Cross,Bangalore, Pune, Maharashtra, India",,
"Okhla,New Delhi, Pune, Maharashtra, India",,
"Kokapet,Hyderabad, Pune, Maharashtra, India",,
"Matunga,Mumbai, Pune, Maharashtra, India",,
"Hoskote,Bangalore, Pune, Maharashtra, India",,
"Hinjewadi Phase 3,Pune, Pune, Maharashtra, India",18.5920682,73.7576392
"Thanisandra Main Road,Bangalore, Pune, Maharashtra, India",,
"Sector 12,Greater Noida, Pune, Maharashtra, India",,
"Doddaballapur,Bangalore, Pune, Maharashtra, India",,
"Sector 27,Greater Noida, Pune, Maharashtra, India",,
"Manglia,Indore, Pune, Maharashtra, India",,
"Sector 88A,Gurgaon, Pune, Maharashtra, India",,
"Yeswanthpur,Bangalore, Pune, Maharashtra, India",,
"Sector 43,Gurgaon, Pune, Maharashtra, India",,
"Connaught Place,New Delhi, Pune, Maharashtra, India",,
"Panvel,Navi Mumbai, Pune, Maharashtra, India",,
"Chembur,Mumbai, Pune, Maharashtra, India",,
"Sector 43,Noida, Pune, Maharashtra, India",,
"Badlapur,Thane, Pune, Maharashtra, India",,
"Okhla Phase 1,New Delhi, Pune, Maharashtra, India",,
"Jagatpur,Ahmedabad, Pune, Maharashtra, India",,
"Kalyan West,Thane, Pune, Maharashtra, India",,
"New International Airport Road,Bangalore, Pune, Maharashtra, India",,
"Thanisandra,Bangalore, Pune, Maharashtra, India",,
"Chandivali,Mumbai, Pune, Maharashtra, India",,
"Hoodi,Bangalore, Pune, Maharashtra, India",,
"Pari Chowk,Greater Noida, Pune, Maharashtra, India",,
"Navandhe,Raigad, Pune, Maharashtra, India",,
"Sector 104,Gurgaon, Pune, Maharashtra, India",,
"Sector 79,Gurgaon, Pune, Maharashtra, India",,
"Hinganewadi,Pune, Pune, Maharashtra, India",,
"Kamshet,Pune, Pune, Maharashtra, India",18.7669374,73.5524324
"Khalapur,Raigad, Pune, Maharashtra, India",18.7996882,73.2860473
"Manor,Palghar, Pune, Maharashtra, India",,
"Kalyan,Thane, Pune, Maharashtra, India",,
"Mulund,Mumbai, Pune, Maharashtra, India",,
"Sector 27,Noida, Pune, Maharashtra, India",,
"Ganesh peth,Nagpur, Pune, Maharashtra, India",,
"Cumballa Hill,Mumbai, Pune, Maharashtra, India",,
"Dwarka Expressway,Gurgaon, Pune, Maharashtra, India",,
"Vikhroli East,Mumbai, Pune, Maharashtra, India",,
"Sarjapur,Bangalore, Pune, Maharashtra, India",,
"Sector 85,Gurgaon, Pune, Maharashtra, India",,
